Cluster,Rank,COG,Description,log2_fold_enrichment,Prevalence_in_cluster,Prevalence_in_other_clusters,Mean_per_1000_genes_in_cluster,Mean_per_1000_genes_in_other_clusters
5,2,COG1507,Septum formation initiator family protein,7.437669193935957,0.3226666666666667,0.00024709661477637757,0.18500532210512197,7.2911364643369e-05
5,3,COG3429,Glucose-6-P dehydrogenase subunit,7.174019432807715,0.24000000000000044,0.0,0.14340925874457128,0.0
5,4,COG0638,"Catalyzes the covalent attachment of the prokaryotic ubiquitin-like protein modifier Pup to the proteasomal substrate proteins, thereby targeting them for proteasomal degradation. This tagging system is termed pupylation. The ligation reaction involves the side-chain carboxylate of the C-terminal glutamate of Pup and the side-chain amino group of a substrate lysine",7.061908496230956,0.3013333333333335,0.0007412898443291327,0.2111633431893427,0.0005879033546914973
5,5,COG1938,PAC2 family,6.553752535329101,0.21066666666666697,0.0007412898443291327,0.12355637510305283,0.00032583617191421174
5,6,COG5468,Lipopolysaccharide-assembly,6.549695975618203,0.13066666666666663,0.0017296763034346432,0.12781159193802677,0.00037499144614647575
5,7,COG4765,protein conserved in bacteria,6.369012773602053,0.12799999999999995,0.002223869532987398,0.12254536465211349,0.000494729369584317
5,8,COG3750,Uncharacterized protein conserved in bacteria (DUF2312),6.350546908514232,0.13066666666666663,0.002223869532987398,0.13761180248496668,0.0006986155781535681
5,9,COG3820,protein conserved in bacteria,6.293799482476158,0.1226666666666666,0.002223869532987398,0.11626947985962394,0.000494729369584317
5,10,COG3281,Trehalose synthase,6.288835084905179,0.1466666666666667,0.00024709661477637757,0.08802118317685244,0.00013858475309948268
5,11,COG3494,"Psort location Cytoplasmic, score 8.96",6.2877239978566175,0.568,0.009142574746725975,0.3907640437553637,0.0040145393768333025
5,12,COG4044,May play a role in the intracellular transport of hydrophobic ligands,6.278263728479066,0.1573333333333334,0.0004941932295527551,0.08797344518989088,0.00014634331973921094
5,13,COG4425,Alpha/beta-hydrolase family N-terminus,6.255940001284323,0.13866666666666666,0.0004941932295527551,0.08416623506233689,0.00011440193468447281
5,14,COG4850,Uncharacterized conserved protein (DUF2183),6.216228723165573,0.23466666666666708,0.0017296763034346432,0.14232779380873448,0.0009277872801879941
5,15,COG5462,periplasmic protein,6.213686066399447,0.11199999999999995,0.0017296763034346432,0.09814406895571338,0.00033585970244957495
5,16,COG3814,Stringent starvation protein B,6.201718951078788,0.12533333333333327,0.002223869532987398,0.11718952346764616,0.0006057412075426098
5,17,COG5352,GcrA cell cycle regulator,6.163519417225825,0.12533333333333327,0.0017296763034346432,0.1181628140704829,0.000662403816418443
5,18,COG5479,peptidoglycan receptor activity,6.149841785488526,0.23733333333333376,0.00296515937731653,0.2601501457770133,0.002677929722958033
5,19,COG4321,protein related to arylsulfate sulfotransferase involved in siderophore biosynthesis,6.126698964047981,0.1226666666666666,0.006177415369409441,0.195462478898833,0.001811638340948083
5,20,COG2047,PAC2 family,6.124463971527293,0.13066666666666663,0.0004941932295527551,0.07897643978856451,0.00014634331973921094
5,21,COG5385,Histidine phosphotransferase C-terminal domain,5.945535773964573,0.10933333333333328,0.002223869532987398,0.09111856758712644,0.000494729369584317
5,22,COG5375,"Lipopolysaccharide-assembly, LptC-related",5.743171379820784,0.11199999999999995,0.00296515937731653,0.1057125029073344,0.0009922711715339174
5,23,COG4957,PFAM ROSMUCR transcriptional regulator,5.458774061244026,0.12533333333333327,0.002718062762540153,0.1080860280285906,0.0014803581598416297
5,24,COG4243,Vitamin K epoxide reductase family,5.3662461047761205,0.2693333333333337,0.005436125525080307,0.1933244486497748,0.00371114425500561
5,25,COG1424,Catalyzes the transformation of pimelate into pimeloyl- CoA with concomitant hydrolysis of ATP to AMP,5.2090444625747265,0.2080000000000003,0.0066716085989621966,0.12989180291352684,0.0025386191036500037
5,26,COG5345,Uncharacterized protein conserved in bacteria (DUF2333),5.074454157802328,0.17866666666666683,0.006177415369409441,0.12581416884177732,0.002763612189955215
5,27,COG4752,SAM-dependent RNA methyltransferase,5.020653607397,0.3066666666666668,0.009389671361502353,0.1945058033732456,0.005022715101742247
5,28,COG3660,Mitochondrial fission ELM1,5.016344730519047,0.13599999999999998,0.005436125525080307,0.10763761294374495,0.0023566803171276365
5,29,COG2733,membrane,4.938567204946795,0.3866666666666663,0.042253521126760604,0.421392684300282,0.012773982391880897
5,30,COG1222,Holliday junction DNA helicase ruvB N-terminus,4.926825891609548,0.29333333333333356,0.009389671361502353,0.181985553909904,0.005015814390108345
5,31,COG0033,phosphoglucomutase activity,4.862193607148054,0.6053333333333338,0.04126513466765509,0.42289925639985093,0.013574596304348768
5,32,COG3920,Histidine kinase,4.796138370219648,0.6080000000000005,0.03014578700271809,0.405796948240818,0.013641857419277035
5,33,COG4339,Protein of unknown function (DUF4031),4.785351640906435,0.17600000000000016,0.007659995058067708,0.11604663865896883,0.0032444806931217563
5,34,COG4872,Predicted membrane protein (DUF2157),4.608193882849184,0.17866666666666683,0.011613540894489753,0.1449237450347768,0.00498303278216987
5,35,COG1852,Protein of unknown function DUF116,4.567440172211507,0.30933333333333346,0.01433160365702991,0.17863281036522027,0.006576160547215961
5,36,COG4825,Thiamine pyrophosphokinase C terminal,4.495645175584633,0.18666666666666687,0.008895478131949597,0.10549303437285848,0.003720599479052301
5,37,COG2170,ATP-dependent carboxylate-amine ligase which exhibits weak glutamate--cysteine ligase activity,4.485268254754372,0.218666666666667,0.020756115641215732,0.13889169251182767,0.005245851313195786
5,38,COG3736,VirB8 protein,4.475444412911338,0.11999999999999994,0.01433160365702991,0.20309949446606382,0.008174848819416724
5,39,COG1205,Domain of unknown function (DUF1998),4.42184190955739,0.21600000000000033,0.011613540894489753,0.11398906210451941,0.004364749906327256
5,40,COG5336,function for this protein is to guide the assembly of the membrane sector of the ATPase enzyme complex,4.386968766860952,0.41866666666666613,0.026933531010625178,0.2816386459208849,0.012508973661142933
5,41,COG1865,Adenosylcobinamide amidohydrolase,4.335932903519626,0.2080000000000003,0.019520632567333843,0.15233431647994558,0.006592652060397791
5,42,COG3253,May function as heme-dependent peroxidase,4.291007296201865,0.2693333333333337,0.022732888559426755,0.15473358551988978,0.0069553698467215135
5,43,COG5295,Tetratricopeptide repeat,4.282114966964921,0.3866666666666663,0.07536446750679487,1.4319973849507674,0.07265468015363476
5,44,COG3346,SURF1-like protein,4.254356578948277,0.11199999999999995,0.009142574746725975,0.07132196353073192,0.0027894943697228157
5,45,COG4309,Uncharacterized conserved protein (DUF2249),4.12277416865125,0.10666666666666662,0.00864838151717322,0.07628340544925818,0.003436163668048826
5,46,COG4649,Tetratricopeptide repeat-like domain,4.113656389521022,0.19200000000000023,0.013590313812700776,0.15050541325439862,0.00775173553163751
5,47,COG1993,"Uncharacterized ACR, COG1993",4.110456743788385,0.13066666666666663,0.006424511984185819,0.07190884067581987,0.0032209423135244847
5,48,COG5316,N-terminal domain of unknown function (DUF4140),4.07972771418,0.11733333333333328,0.010625154435384242,0.10135706923312385,0.005053372873144989
5,49,COG1355,Memo-like protein,4.069758781633592,0.16800000000000012,0.011119347664936998,0.1075632749725572,0.005464924652129934
5,50,COG4542,GHMP kinases N terminal domain,4.0087454161122595,0.23733333333333376,0.023968371633308644,0.14028674513330722,0.007777054701605047
6,1,COG3539,Fimbrial protein,10.876969874527463,0.43839541547277866,0.00024551927326295114,2.1051502356010787,0.00011994102260036695
6,2,COG4566,"helix_turn_helix, Lux Regulon",9.612545946643166,0.5501432664756438,0.0004910385465259023,1.0371278325607265,0.00032613021457671674
6,3,COG2916,Belongs to the histone-like protein H-NS family,8.497991314411406,0.6618911174785089,0.0,0.36053495093409177,0.0
6,4,COG3113,STAS domain,8.316916453250867,0.776504297994268,0.0,0.31789031085142055,0.0
6,5,COG2969,Stringent starvation protein B,8.291976987770473,0.7936962750716319,0.0,0.31242511701378617,0.0
6,6,COG2917,probably involved in intracellular septation,8.270957566772527,0.7851002865329499,0.0,0.3078917580447239,0.0
6,7,COG2924,"Could be a mediator in iron transactions between iron acquisition and iron-requiring processes, such as synthesis and or repair of Fe-S clusters in biosynthetic enzymes",8.179824187900794,0.7535816618911162,0.0,0.28898293410046455,0.0
6,8,COG2901,Activates ribosomal RNA transcription. Plays a direct role in upstream activation of rRNA promoters,8.172656733990769,0.7449856733524343,0.0,0.28754584251295956,0.0
6,9,COG2863,Cytochrome c,8.159968707927984,0.5071633237822342,0.00220967345936656,0.5775671564635418,0.0010228255552992515
6,10,COG2980,"Together with LptD, is involved in the assembly of lipopolysaccharide (LPS) at the surface of the outer membrane. Required for the proper assembly of LptD. Binds LPS and may serve as the LPS recognition site at the outer membrane",8.156249436721376,0.8051575931232078,0.00024551927326295114,0.31976539167351203,0.00012437653154151527
6,11,COG4137,Cytochrome c assembly protein,8.15452351144742,0.7277936962750704,0.0,0.28394180908424055,0.0
6,12,COG3017,Plays a critical role in the incorporation of lipoproteins in the outer membrane after they are released by the LolA protein,8.109828837449275,0.7106017191977065,0.0,0.2752496521102351,0.0
6,13,COG3107,Regulator of peptidoglycan synthesis that is essential for the function of penicillin-binding protein 1A (PBP1a),7.946555118923466,0.7163323782234945,0.00024551927326295114,0.2840235785680915,0.00015539194510313364
6,14,COG2995,paraquat-inducible protein A,7.922998895965084,0.5587392550143258,0.00024551927326295114,0.2898646693520086,0.00019847960651814966
6,15,COG3312,ATP synthase,7.92133130863365,0.656160458452721,0.0,0.24141435260540672,0.0
6,16,COG1965,Belongs to the frataxin family,7.913368546634557,0.6275071633237812,0.0,0.24008006466167914,0.0
6,17,COG4160,Part of the histidine permease ABC transporter. Also part of a lysine arginine ornithine transporter. Probably responsible for the translocation of the substrate across the membrane. Required to relay the ATPase-inducing signal from the solute-binding protein to HisP (By similarity),7.839415722231452,0.4727793696275064,0.0,0.22803364292548436,0.0
6,18,COG3038,Prokaryotic cytochrome b561,7.76105729732078,0.5014326647564462,0.0004910385465259023,0.2457981715690161,0.00013770821318236456
6,19,COG4681,YaeQ,7.750423611680776,0.5845272206303715,0.0,0.2143327001395489,0.0
6,20,COG2938,Flavinator of succinate dehydrogenase,7.718628792747384,0.6361031518624631,0.0,0.209639003737002,0.0
6,21,COG4535,Mg2 and Co2 transporter CorC,7.712922408683245,0.776504297994268,0.00024551927326295114,0.3022953061985235,0.0004455885177186046
6,22,COG5430,Spore Coat Protein U domain,7.703897433730763,0.2808022922636099,0.00024551927326295114,0.22922685063812784,0.00010421021785354463
6,23,COG5645,Protein of unknown function (DUF1375),7.6817711850115025,0.4068767908309449,0.0,0.20432581082409143,0.0
6,24,COG3043,Electron transfer subunit of the periplasmic nitrate reductase complex NapAB,7.672873708229322,0.44126074498567264,0.0004910385465259023,0.22538522588777463,0.00010938666645623739
6,25,COG4215,(ABC) transporter,7.600872879225503,0.3868194842406871,0.0,0.19312913967451512,0.0
6,26,COG4582,"Cell division factor that enhances FtsZ-ring assembly. Directly interacts with FtsZ and promotes bundling of FtsZ protofilaments, with a reduction in FtsZ GTPase activity",7.599295324733537,0.5157593123209161,0.0,0.19291697985535458,0.0
6,27,COG2841,Protein of unknown function (DUF465),7.592963409441498,0.42693409742120275,0.0,0.19206775304539353,0.0
6,28,COG2914,Belongs to the UPF0125 (RnfH) family,7.541882202598467,0.5616045845272197,0.0,0.1853514458805544,0.0
6,29,COG3096,"Plays a central role in chromosome condensation, segregation and cell cycle progression. Functions as a homodimer, which is essential for chromosome partition. Involved in negative DNA supercoiling in vivo, and by this means organize and compact chromosomes. May achieve or facilitate chromosome segregation by condensation DNA from both sides of a centrally located replisome during cell division",7.506921212252999,0.4212034383954148,0.0,0.18088984797768637,0.0
6,30,COG5510,Entericidin EcnA/B family,7.499381202232209,0.4240687679083088,0.0,0.1799417101939599,0.0
6,31,COG0585,Responsible for synthesis of pseudouridine from uracil- 13 in transfer RNAs,7.488078325246842,0.6045845272206294,0.0014731156395777069,0.27372383703479986,0.0005302421412997084
6,32,COG3062,protein involved in formation of periplasmic nitrate reductase,7.469474444439,0.4326647564469907,0.00024551927326295114,0.18627636515529258,5.668881857837709e-05
6,33,COG5007,BolA-like protein,7.463822716659502,0.5644699140401137,0.0,0.1755365032467775,0.0
6,34,COG0418,Dihydroorotase,7.452545675200946,0.5415472779369619,0.00024551927326295114,0.19594799529387658,0.00012437653154151527
6,35,COG4238,Lipoprotein leucine-zipper,7.452045614277297,0.40114613180515696,0.0,0.17410125505976906,0.0
6,36,COG5455,response to cobalt ion,7.444494896486128,0.398280802292263,0.0,0.1731872113628587,0.0
6,37,COG3079,Belongs to the UPF0149 family,7.418078564226259,0.5186246418338101,0.0,0.1700267953133257,0.0
6,38,COG3691,Protein of unknown function (DUF406),7.417252923923138,0.4240687679083088,0.0,0.16992894634785088,0.0
6,39,COG3073,"An anti-sigma factor for extracytoplasmic function (ECF) sigma factor sigma-E (RpoE). ECF sigma factors are held in an inactive form by an anti-sigma factor until released by regulated intramembrane proteolysis (RIP). RIP occurs when an extracytoplasmic signal triggers a concerted proteolytic cascade to transmit information and elicit cellular responses. The membrane-spanning regulatory substrate protein is first cut periplasmically (site-1 protease, S1P, DegS), then within the membrane itself (site-2 protease, S2P, RseP), while cytoplasmic proteases finish degrading the anti-sigma factor, liberating sigma-E",7.413310177747841,0.521489971346704,0.0,0.16946245178269617,0.0
6,40,COG4943,PFAM EAL domain protein,7.406336647819386,0.30372492836676174,0.00024551927326295114,0.1811818838775539,7.392932046460439e-05
6,41,COG2965,Binds single-stranded DNA at the primosome assembly site (PAS),7.402278690458614,0.3352435530085955,0.0,0.16816399076932365,0.0
6,42,COG3159,"Protein of unknown function, DUF484",7.383467286999178,0.530085959885386,0.0,0.1659725675473523,0.0
6,43,COG3100,YcgL domain,7.346770666951065,0.521489971346704,0.0,0.16177898720531994,0.0
6,44,COG4648,Membrane,7.338533027155827,0.3724928366762172,0.0,0.16085218447940416,0.0
6,45,COG3098,tRNA pseudouridine synthase C,7.335842157069118,0.5100286532951281,0.0,0.16055058415531331,0.0
6,46,COG0271,Belongs to the BolA IbaG family,7.319789703295356,0.5816618911174776,0.0004910385465259023,0.18199402338304824,0.00014540913699597022
6,47,COG3072,Adenylate cyclase,7.317786691765772,0.48710601719197627,0.0,0.15854136229451166,0.0
6,48,COG4133,"once thought to export heme, this seems not to be the case, but its exact role is uncertain. Responsible for energy coupling to the transport system",7.317081954875775,0.5186246418338101,0.0004910385465259023,0.2022945040835648,0.00027486585306374156
6,49,COG5339,Bacterial protein of unknown function (DUF945),7.301212192571245,0.4469914040114606,0.0,0.15671894910587164,0.0
6,50,COG2960,Membrane fusogenic activity,7.2982479721625015,0.5444126074498559,0.0,0.1563952259648908,0.0
7,1,COG4636,Putative restriction endonuclease,4.249058490475186,0.461697722567287,0.025133282559025166,0.31714285446529783,0.015731239439106814
7,2,COG1655,Uncharacterized protein conserved in bacteria (DUF2225),3.7812509574245508,0.2567287784679096,0.020817466362020844,0.1108124322284127,0.007132426284563008
7,3,COG3044,"Psort location Cytoplasmic, score 8.87",3.598679195126566,0.658385093167704,0.04087331810104093,0.2488530818601578,0.01962406782248886
7,4,COG4805,protein conserved in bacteria,3.4055192115009514,0.898550724637688,0.05458238131505466,0.37598278596352064,0.03457607943518869
7,5,COG3359,Predicted 3'-5' exonuclease related to the exonuclease domain of PolB,3.4048348847526166,0.7536231884058011,0.053566895151053645,0.2895759205404977,0.02643482483827899
7,6,COG4717,"Psort location Cytoplasmic, score 8.87",3.3066070211921295,0.6293995859213266,0.04544300583904551,0.25548270789647637,0.024922100675275827
7,7,COG1406,Hemerythrin HHE cation binding domain,3.278037438379073,0.24430641821946242,0.03122619954303127,0.13528589118266895,0.013049578736960554
7,8,COG2602,"Psort location CytoplasmicMembrane, score",3.267963379654005,0.39751552795031025,0.034018786494034066,0.16278034790247925,0.01600226525146839
7,9,COG1728,Protein of unknown function (DUF327),3.2381267253474753,0.2712215320910979,0.034526529576034574,0.11150060452934638,0.010922891232091881
7,10,COG2703,"Psort location Cytoplasmic, score 8.87",3.185230884919633,0.6128364389233967,0.041634932724041694,0.2575602688580364,0.027425738155939506
7,11,COG1345,"Required for morphogenesis and for the elongation of the flagellar filament by facilitating polymerization of the flagellin monomers at the tip of growing filament. Forms a capping structure, which prevents flagellin subunits (transported through the central channel of the flagellum) from leaking out without polymerization at the distal end",2.9943734854882367,0.372670807453416,0.11601929423711474,0.4262498740065554,0.052614925390488065
7,12,COG2263,Methyltransferase domain,2.984703451698975,0.7991718426501084,0.06905305915206898,0.32308710148962577,0.03994270003436983
7,13,COG4976,"Psort location Cytoplasmic, score 8.87",2.9291714709672787,0.8819875776397581,0.0820005077430816,0.3467506645224418,0.04465617175864052
7,14,COG4465,DNA-binding protein that represses the expression of many genes that are induced as cells make the transition from rapid exponential growth to stationary phase. It is a GTP-binding protein that senses the intracellular GTP concentration as an indicator of nutritional limitations. At low GTP concentration it no longer binds GTP and stop to act as a transcriptional repressor,2.8996749914937126,0.855072463768122,0.08936278243208877,0.3246752981701964,0.0426410980516164
7,15,COG4267,"Psort location CytoplasmicMembrane, score",2.8936511616293643,0.18012422360248478,0.018024879411018047,0.07627931595633371,0.009398901693340043
7,16,COG4641,DUF based on E. rectale Gene description (DUF3880),2.858292888095561,0.23395445134575635,0.06829144452906824,0.3093979046377775,0.04180424933406551
7,17,COG2946,Replication initiation factor,2.7935542191538656,0.2525879917184272,0.03681137344503686,0.206729374736015,0.02896086166681917
7,18,COG4960,Type IV leader peptidase family,2.728201462572842,0.10766045548654242,0.01650165016501652,0.040653421571909376,0.005286084394312277
7,19,COG1871,"Probably deamidates glutamine residues to glutamate on methyl-accepting chemotaxis receptors (MCPs), playing an important role in chemotaxis",2.6671143221447973,0.3768115942028984,0.05915206905305924,0.14226483335063897,0.021555797456126114
7,20,COG1776,Flagellar motor switch protein FliN,2.6512051794871225,0.4037267080745338,0.06930693069306923,0.2894848339757609,0.04524142184145745
7,21,COG3976,FMN-binding domain protein,2.6466432207537407,0.9233954451345829,0.11297283574511177,0.4942252182753231,0.07808311271273675
7,22,COG2069,CO dehydrogenase/acetyl-CoA synthase delta subunit,2.6401222518516656,0.18633540372670843,0.019040365575019064,0.06324378490981805,0.009305643841766955
7,23,COG1456,CO dehydrogenase acetyl-CoA synthase,2.638953705463528,0.19254658385093207,0.019801980198019827,0.07195342371438904,0.010712280253017827
7,24,COG1099,with the TIM-barrel fold,2.5809396931319055,0.10351966873706002,0.014216806296014232,0.05073551126419715,0.007646661959976974
7,25,COG2972,Histidine kinase,2.572941688081174,0.9399585921325129,0.3622746890073676,2.771362822852722,0.4649265312251044
7,26,COG3894,"Psort location Cytoplasmic, score 8.87",2.496660147617597,0.2567287784679096,0.03148007108403152,0.10320067682857616,0.017462943747438796
7,27,COG4913,DNA replication and repair protein RecF,2.4835950070198103,0.42857142857142805,0.05610561056105619,0.17263901512338056,0.030046362187760123
7,28,COG3640,"PFAM Cobyrinic acid a,c-diamide synthase",2.4764642985095278,0.27536231884058027,0.048743335872048814,0.22208381856926973,0.039084644170998856
7,29,COG1516,Flagellar protein FliS,2.4572702520333087,0.3602484472049689,0.10484894643310386,0.24339371714901428,0.04350184160286939
7,30,COG1334,flagellar protein FlaG,2.4554472270879013,0.26293995859213315,0.04899720741304907,0.10919749590068013,0.019091319392592877
7,31,COG1895,HEPN domain,2.4477522135728793,0.26293995859213315,0.039857831937039914,0.12308787832024341,0.021744820864727805
7,32,COG4213,Periplasmic binding protein domain,2.437994175540431,0.3002070393374745,0.07336887534907319,0.21933847610850596,0.03966127245832081
7,33,COG5427,chaperone-mediated protein folding,2.4375814973619487,0.14699792960662536,0.028179741051028218,0.08570632825100115,0.015005367409029018
7,34,COG1582,Flagellar protein (FlbD),2.4134033145897584,0.2567287784679096,0.04391977659304398,0.09618113617344597,0.017242114733828334
7,35,COG1315,Flagellar Assembly Protein A,2.3714798649816364,0.3892339544513455,0.07159177456207146,0.21580113007585747,0.04089623222744988
7,36,COG1879,Periplasmic binding protein domain,2.3708003269741367,0.9192546583851005,0.37090632140137647,2.357027214410024,0.4548970698530592
7,37,COG3951,Rod binding protein,2.352663144995628,0.22360248447205028,0.03478040111703483,0.09288432114749015,0.017381074446228748
7,38,COG4332,Protein of unknown function (DUF1062),2.3429872584312164,0.13457556935817808,0.020309723280020335,0.03506948900127436,0.006109360639730893
7,39,COG4548,von Willebrand factor (vWF) type A domain,2.3347462181906304,0.38302277432712195,0.08225437928408184,0.24588256980126336,0.047939754380303394
7,40,COG4403,Lanthionine synthetase C-like protein,2.3314225384529763,0.18840579710144964,0.026910383346026946,0.08428066016915339,0.015944253374022863
7,41,COG3194,"Catalyzes the catabolism of the allantoin degradation intermediate (S)-ureidoglycolate, generating urea and glyoxylate. Involved in the utilization of allantoin as nitrogen source",2.3201339968278103,0.22981366459627392,0.03731911652703737,0.09263994264982225,0.017751292656990447
7,42,COG5581,Flagellar protein YcgR,2.316617529386269,0.24430641821946242,0.06219852754506229,0.10207838688138769,0.01969170359749079
7,43,COG4924,Protein of unknown function N-terminus (DUF3323),2.295076859473195,0.32091097308488636,0.04975882203604983,0.1291085404558501,0.025510555498178007
7,44,COG3543,Protein of unknown function (DUF1284),2.290867413498041,0.26293995859213315,0.039857831937039914,0.10289726533495427,0.020231677516014568
7,45,COG3063,"Psort location Cytoplasmic, score 8.87",2.285201508663734,0.726708074534165,0.11271896420411152,0.2968345093602066,0.060102758459142036
7,46,COG5426,"1,3-beta-galactosyl-N-acetylhexosamine phosphorylase",2.284694325055086,0.5175983436852996,0.08936278243208877,0.23758089931865847,0.04796369100111463
7,47,COG4862,"Psort location Cytoplasmic, score 8.87",2.25351311907469,0.9420289855072541,0.15206905305915133,0.45017451811033843,0.09361707512577283
7,48,COG1378,Archaeal transcriptional regulator TrmB,2.2498667910250103,0.19461697722567328,0.02944909875602949,0.07572085898100739,0.015130063098301134
7,49,COG1699,bacterial-type flagellum assembly,2.2208781899508487,0.34989648033126297,0.06143691292206153,0.1356851300902785,0.028320428877827226
7,50,COG1172,Belongs to the binding-protein-dependent transport system permease family,2.219733641766403,0.7246376811594237,0.2452399086062472,1.705329922280148,0.36531659873450884
8,1,COG1308,Domain of unknown function (DUF4342),4.491081184782028,0.16575019638648827,0.008574150523975865,0.09264126852768706,0.0031640615349545487
8,2,COG5019,ATPase. Has a role at an early stage in the morphogenesis of the spore coat,4.127643949906349,0.31343283582089704,0.02064147348364563,0.1867218698330424,0.009739157977470967
8,3,COG0070,PFAM glutamate synthase alpha subunit domain protein,3.6503066436083076,0.29300864100549967,0.028580501746586266,0.17964466872815535,0.013387103101923498
8,4,COG3411,Ferredoxin,3.5697127515935057,0.44383346425766484,0.07939028262940596,0.3806213796495518,0.03113971957505437
8,5,COG4813,Trehalose utilisation,3.4660521342370814,0.19717203456402158,0.03048586852969202,0.1328417587011423,0.011111724281964035
8,6,COG2313,"Catalyzes the reversible cleavage of pseudouridine 5'- phosphate (PsiMP) to ribose 5-phosphate and uracil. Functions biologically in the cleavage direction, as part of a pseudouridine degradation pathway",3.3404660177397885,0.26944226237234886,0.034296602095903524,0.1648472439492905,0.01537298213565618
8,7,COG0857,DHHA2,3.2601229541825316,0.36842105263158226,0.04160050809780891,0.21238220971095456,0.021272214955728157
8,8,COG4333,Protein of unknown function (DUF1643),3.235533646882823,0.1830322073841316,0.021276595744680882,0.1039633209385442,0.010144096990148335
8,9,COG2000,Putative Fe-S cluster,3.155926594737746,0.31893165750196556,0.055573197840584426,0.21134613627601156,0.02282406109389988
8,10,COG1618,NTPase,2.983095200392694,0.14375490966221496,0.027945379485551015,0.08659123737626119,0.0100779532053268
8,11,COG1915,PFAM LOR SDH bifunctional enzyme conserved region,2.943919154857364,0.14846818538884496,0.026675134963480514,0.0973989197364971,0.01178740323027924
8,12,COG1274,"Catalyzes the conversion of oxaloacetate (OAA) to phosphoenolpyruvate (PEP), the rate-limiting step in the metabolic pathway that produces glucose from lactate and other precursors derived from the citric acid cycle",2.884673982341782,0.3872741555381029,0.05208002540489055,0.23946218028472013,0.03155917441316347
8,13,COG2163,COG2163 Ribosomal protein L14E L6E L27E,2.8302805202676913,0.5883739198743231,0.10447761194029782,0.3606695184434166,0.04985253122652508
8,14,COG3664,Glycosyl hydrolases family 39,2.6956048459902155,0.19402985074626825,0.06160685932041931,0.20511871427629239,0.030817020638326722
8,15,COG1563,Domain of unknown function (DUF4040),2.694342118885823,0.11233307148468166,0.022546840266751383,0.06717611106342183,0.009533056844662616
8,16,COG1657,Cysteine-rich secretory protein family,2.6926118369470116,0.45718774548311697,0.12226103524928446,0.4620900203416001,0.07063223344550866
8,17,COG3859,"Psort location CytoplasmicMembrane, score",2.6694203634071876,0.6999214454045702,0.14099714194982396,0.4281180783961986,0.06645299085287507
8,18,COG1306,Putative glycosyl hydrolase domain,2.6191111930435103,0.369992144540459,0.0714512543664655,0.2212643716194777,0.035177522388340085
8,19,COG4474,Protein of unknown function (DUF1273),2.582540527049075,0.5490966221524051,0.14131470308034158,0.4604866431284705,0.07604367171591192
8,20,COG3420,Right handed beta helix region,2.5582977038917325,0.3260015710919108,0.13845665290568301,0.5161887825042545,0.0868061125539623
8,21,COG3653,N-acyl-D-aspartate D-glutamate deacylase,2.552161923264811,0.23566378633149987,0.06351222610352504,0.18170376339394054,0.03015087144146265
8,22,COG4379,tail protein,2.546293256051204,0.17046347211311827,0.02826294061606864,0.0950544595758118,0.015443977924322469
8,23,COG3363,IMP cyclohydrolase-like protein,2.536989346741844,0.577376276512186,0.14385519212448253,0.3429765111355628,0.05826781207973776
8,24,COG1614,CO dehydrogenase/acetyl-CoA synthase complex beta subunit,2.5245140881233645,0.13354281225451664,0.039695141314703156,0.09944157712230144,0.016456575791160263
8,25,COG3581,"2-hydroxyglutaryl-CoA dehydratase, D-component",2.5072992669553473,0.45718774548311697,0.06668783740870123,0.27584092827570883,0.047692044398517174
8,26,COG1768,Ser Thr phosphatase family protein,2.502802376578971,0.8868813825609,0.11686249603048494,0.5188433407606722,0.09071785649224709
8,27,COG3870,Cyclic-di-AMP receptor,2.467173386975848,0.48311076197958286,0.12067322959669637,0.3018177145562583,0.053763107433114146
8,28,COG3294,Metal dependent phosphohydrolases with conserved 'HD' motif.,2.4340854964106513,0.3558523173605685,0.050174658621784794,0.20436622033453483,0.0370011083698452
8,29,COG2247,lipolytic protein G-D-S-L family,2.419569376377551,0.6237234878240493,0.2140362019688762,1.0084809515229431,0.18768404129228342
8,30,COG3422,double-strand break repair,2.4122470562626135,0.1327572663000783,0.04572880279453804,0.10175140776387338,0.018303188862233356
8,31,COG1436,"Psort location Cytoplasmic, score 8.87",2.3978012696496434,0.6386488609583781,0.15274690377897585,0.45263223857186907,0.08507832460365812
8,32,COG3393,GNAT acetyltransferase,2.3391550720731886,0.30243519245876,0.07684979358526502,0.2049020047523253,0.03969159692693022
8,33,COG4684,"ECF transporter, substrate-specific component",2.2926177355687094,0.7721916732128994,0.18894887265798435,0.4878414951916178,0.09877491277388989
8,34,COG1245,4Fe-4S dicluster domain,2.2856477156679174,0.12411626080125665,0.03302635757383302,0.06793308391019194,0.01313771382175855
8,35,COG2362,D-aminopeptidase,2.277391047595261,0.12961508248232498,0.04064782470625603,0.08500572996558659,0.01674043926533466
8,36,COG5542,integral membrane protein,2.2431994525112797,0.1641791044776116,0.03937758018418553,0.11965386680954139,0.024484195238032632
8,37,COG5341,protein conserved in bacteria,2.2304683424730376,0.7871170463472282,0.2187996189266405,0.4750703272909597,0.10044560533620925
8,38,COG4769,Heptaprenyl diphosphate synthase component I,2.2237383682667295,0.8028279654359954,0.22197523023181667,0.4817055099724576,0.10234043964811734
8,39,COG3877,Protein of unknown function (DUF2089),2.2180338634297905,0.16025137470541995,0.04985709749126717,0.08892312073576872,0.01832754291094759
