Cluster,Rank,COG,Description,log2_fold_enrichment,Prevalence_in_cluster,Prevalence_in_other_clusters,Mean_per_1000_genes_in_cluster,Mean_per_1000_genes_in_other_clusters
6,41,COG3957,Phosphoketolase,2.9084328000132547,0.5272727272727273,0.19339622641509432,1.1882471630143412,0.15739687562675814
6,42,COG1206,FAD dependent oxidoreductase,2.905218562675552,0.7636363636363638,0.17138364779874213,0.8218651192539652,0.10884257918735808
6,43,COG3261,"Respiratory-chain NADH dehydrogenase, 49 Kd subunit",2.8883298661001553,0.16363636363636366,0.061320754716981125,0.1910214961615554,0.024934383115295274
6,44,COG0694,NifU-like domain,2.836364263267648,0.6545454545454547,0.13836477987421383,0.6409767816441296,0.08888528491336582
6,45,COG0434,BtpA family,2.8241810558615077,0.1090909090909091,0.028301886792452827,0.10876160416683318,0.014498413174289819
6,46,COG1026,Peptidase M16,2.804026762668715,0.8363636363636365,0.20597484276729558,1.0968343445495552,0.15619569525647975
6,47,COG3260,"NADH ubiquinone oxidoreductase, 20",2.7792965922160024,0.16363636363636366,0.05974842767295597,0.17178147692153614,0.02416781661989713
6,48,COG0421,"Catalyzes the irreversible transfer of a propylamine group from the amino donor S-adenosylmethioninamine (decarboxy- AdoMet) to putrescine (1,4-diaminobutane) to yield spermidine",2.7494630221562937,0.6363636363636365,0.20754716981132074,0.8153226877244827,0.12039226790997262
6,49,COG1762,"Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2",2.746616161720461,0.8363636363636365,0.3380503144654088,3.498478063934306,0.5204220878534254
6,50,COG4963,Pilus assembly protein,2.74505431361374,0.14545454545454548,0.04245283018867924,0.14644011724982448,0.02099236726442116
7,1,COG1630,NurA,7.714993923320399,0.3539823008849561,0.0017301038062283738,0.29691339278563145,0.0004178994701034719
7,2,COG2811,AsmA-like C-terminal region,7.123009786055691,0.30973451327433654,0.0017301038062283738,0.2181952122744388,0.0005725029140398324
7,3,COG1437,Adenylate cyclase,6.948766957493515,0.5044247787610625,0.006920415224913495,0.36816469656294676,0.001988359730202543
7,4,COG4091,domain protein,6.914702678306376,0.5663716814159299,0.006920415224913495,0.46766667094559444,0.002884464462992206
7,5,COG1308,Domain of unknown function (DUF4342),5.658654003520144,0.36283185840708,0.010380622837370243,0.2890103087106706,0.004741017166403161
7,6,COG1768,Ser Thr phosphatase family protein,5.149698372852959,0.743362831858408,0.027681660899653973,0.575570115655202,0.015241960492500439
7,7,COG1915,PFAM LOR SDH bifunctional enzyme conserved region,5.107541332093753,0.2477876106194692,0.013840830449826992,0.3762670576265175,0.009942731417921805
7,8,COG1244,"Elongator protein 3, MiaB family, Radical SAM",4.904874445215602,0.2477876106194692,0.013840830449826992,0.2012170978603655,0.005749996385892031
7,9,COG4241,Predicted membrane protein (DUF2232),4.873569857160839,0.3451327433628322,0.020761245674740483,0.2898040363850492,0.008919955348117067
7,10,COG2163,COG2163 Ribosomal protein L14E L6E L27E,4.7262422722591655,0.557522123893806,0.03460207612456746,0.48562237971006167,0.017384481566576727
7,11,COG1550,Protein of unknown function (DUF503),4.520270852159599,0.2477876106194692,0.01903114186851211,0.19789839460775802,0.007667506235011089
7,12,COG3359,Predicted 3'-5' exonuclease related to the exonuclease domain of PolB,4.438066088182043,0.557522123893806,0.0449826989619377,0.46341149966512185,0.020424561890768037
7,13,COG3323,cog cog3323,4.4123962332877165,0.265486725663717,0.022491349480968856,0.19948982026718132,0.008415181739471936
7,14,COG4548,von Willebrand factor (vWF) type A domain,4.365604327201969,0.4070796460176995,0.03460207612456746,0.44899525541192015,0.02082881112205806
7,15,COG1978,glycine betaine sarcosine D-proline reductase family,4.308727547937894,0.36283185840708,0.03287197231833909,0.4744411835588079,0.022990569815960534
7,16,COG1478,PFAM F420-0 gamma-glutamyl,4.095789830269881,0.6725663716814168,0.05363321799307956,0.5411092129200153,0.030705250813668403
7,17,COG2078,Extradiol ring-cleavage dioxygenase class III protein subunit B,4.03509693795253,0.16814159292035402,0.010380622837370243,0.11495334357298997,0.006072908870206219
7,18,COG4632,Phosphodiester glycosidase,4.034457860486954,0.3893805309734517,0.08304498269896189,1.070211660786482,0.06437059822528646
7,19,COG3869,Catalyzes the specific phosphorylation of arginine residues in proteins,4.017489382731373,0.557522123893806,0.050173010380622815,0.4246388869964433,0.02528188359425011
7,20,COG3880,UvrB/uvrC motif,3.9962614002158428,0.5929203539823016,0.05363321799307956,0.45174105661430775,0.027369738200940394
7,21,COG1436,"Psort location Cytoplasmic, score 8.87",3.8841783264253595,0.8053097345132754,0.09342560553633213,0.9685755315014827,0.06466401927054354
7,22,COG4443,Transcriptional Coactivator p15 (PC4),3.79609605241248,0.7256637168141602,0.08477508650519026,0.6623093017003006,0.046750432474207786
7,23,COG2172,Binds to sigma F and blocks its ability to form an RNA polymerase holoenzyme (E-sigma F). Phosphorylates SpoIIAA on a serine residue. This phosphorylation may enable SpoIIAA to act as an anti-anti-sigma factor that counteracts SpoIIAB and thus releases sigma F from inhibition,3.749863273434617,0.7964601769911515,0.13494809688581308,1.0730361004674835,0.0788357765862822
7,24,COG1775,"2-hydroxyglutaryl-CoA dehydratase, D-component",3.7487611587691623,0.557522123893806,0.08477508650519026,1.094451524083933,0.08048986691824903
7,25,COG4188,Alpha/beta hydrolase family,3.626083965731475,0.2477876106194692,0.036332179930795835,0.23085031811878023,0.017777927400046002
7,26,COG2336,"to Salmonella enterica subsp. arizonae serovar 62 z4,z23",3.567574712990487,0.2831858407079648,0.04844290657439444,0.27262517152580595,0.022078578023178388
7,27,COG1315,Flagellar Assembly Protein A,3.55357812533174,0.23008849557522137,0.03287197231833909,0.28761990961417383,0.023580611268726005
7,28,COG4956,PIN domain protein,3.537659084325531,0.6902654867256646,0.08304498269896189,0.5224946651531334,0.044078635461454685
7,29,COG4187,Peptidase family M20/M25/M40,3.4394877416847303,0.12389380530973451,0.020761245674740483,0.13092722807854248,0.011160332712739803
7,30,COG4325,Predicted membrane protein (DUF2254),3.4018588012443076,0.2920353982300887,0.04671280276816607,0.2709861455968665,0.02473269321394808
7,31,COG2603,Rhodanese Homology Domain,3.3963770446528017,0.265486725663717,0.057093425605536305,0.20969364963416276,0.019009677036562995
7,32,COG4769,Heptaprenyl diphosphate synthase component I,3.3936026684013934,0.743362831858408,0.10380622837370236,0.5819559184649932,0.05447017286304961
7,33,COG3243,alpha/beta hydrolase fold,3.3710377301470453,0.15929203539823011,0.024221453287197228,0.13024338652742892,0.011685101741413089
7,34,COG4970,Tfp pilus assembly protein FimT,3.3392657517836986,0.3893805309734517,0.05363321799307956,0.2814457506445379,0.026907175943705626
7,35,COG4874,Amidinotransferase,3.3116854106661537,0.1504424778761062,0.0259515570934256,0.12246457198065061,0.011434425091018278
7,36,COG3870,Cyclic-di-AMP receptor,3.256485432541959,0.6902654867256646,0.13494809688581308,0.7682293546288141,0.07949261808637902
7,37,COG3858,Glyco_18,3.2107711440847417,0.2743362831858409,0.06055363321799305,0.29741777297290706,0.031231926305563828
7,38,COG0122,8-oxoguanine DNA glycosylase,3.175259874288807,0.7345132743362841,0.13840830449826982,0.616784699450104,0.06738938240505232
7,39,COG1527,"Psort location Cytoplasmic, score 8.87",3.1441444093820388,0.8141592920353993,0.16608996539792378,1.0208294223243326,0.11458370873946051
7,40,COG1155,Produces ATP from ADP in the presence of a proton gradient across the membrane. The V-type alpha chain is a catalytic subunit,3.121960418277579,0.8053097345132754,0.16782006920415216,1.0569743527309474,0.12052661704294028
7,41,COG4864,SigmaW regulon antibacterial,3.1165597165655545,0.5929203539823016,0.09688581314878887,0.4702263766706701,0.053331492317673944
7,42,COG1156,Produces ATP from ADP in the presence of a proton gradient across the membrane. The V-type beta chain is a regulatory subunit,3.115653822716963,0.8053097345132754,0.1712802768166089,1.0214660477764803,0.11696241059537608
7,43,COG5341,protein conserved in bacteria,3.1141152581309264,0.7168141592920363,0.1072664359861591,0.5468104846934987,0.062268601875779137
7,44,COG3457,Alanine racemase,3.1066094064273244,0.1504424778761062,0.03979238754325258,0.15196984726746893,0.016759192587605186
7,45,COG1269,Belongs to the V-ATPase 116 kDa subunit family,3.1037118445478855,0.8053097345132754,0.17301038062283727,1.1272732737014433,0.1302513979309757
7,46,COG1394,Produces ATP from ADP in the presence of a proton gradient across the membrane,3.0893868084365113,0.7964601769911515,0.16782006920415216,1.0090118691698564,0.11766656737935269
7,47,COG2052,Belongs to the UPF0296 family,3.0609115171830745,0.18584070796460184,0.03806228373702421,0.16032147409212152,0.01833151990717606
7,48,COG2312,Erythromycin esterase,3.0437608557697637,0.16814159292035402,0.022491349480968856,0.11694845911007382,0.013303059799470234
7,49,COG3432,Domain of unknown function (DUF4364),3.0105944170821477,0.3805309734513278,0.07439446366782003,0.3112323323863362,0.03774348194445753
7,50,COG3862,Protein of unknown function (DUF1667),2.9948900704447663,0.3893805309734517,0.057093425605536305,0.300943574048648,0.03687686678257324
8,1,COG3854,ATPases associated with a variety of cellular activities,8.080266474789632,0.7800000000000004,0.0015600624024961,0.4083540911025458,0.0005125040744073915
8,2,COG2715,Nucleoside recognition,7.459865790522164,0.5600000000000002,0.0015600624024961,0.26528084093109505,0.0005125040744073915
8,3,COG1614,CO dehydrogenase/acetyl-CoA synthase complex beta subunit,6.526499474561815,0.16,0.0,0.09118751504355826,0.0
8,4,COG2155,Domain of unknown function (DUF378),6.080325965534075,0.6800000000000003,0.0109204368174727,0.34179852751248835,0.00406615471682916
8,5,COG3640,"PFAM Cobyrinic acid a,c-diamide synthase",5.981650497979392,0.14,0.0015600624024961,0.10497852729152098,0.0006771104177500434
8,6,COG4286,Uncharacterised protein family (UPF0160),5.526993083087205,0.16,0.0015600624024961,0.07674266437707286,0.0006860432728654793
8,7,COG3874,Sporulation protein YtfJ,5.524295766355527,0.8600000000000004,0.0109204368174727,0.46735277830915023,0.009176404708918983
8,8,COG3546,Manganese containing catalase,5.470439661827909,0.6600000000000003,0.028081123244929798,0.43330615607000605,0.008795566507458481
8,9,COG4512,Accessory gene regulator,5.3534993642532775,0.38000000000000006,0.0171606864274571,0.32551654034833,0.006986220479707159
8,10,COG5513,Domain of unknown function (DUF4163),4.975927196907268,0.16,0.0062402496099844,0.10808041341690076,0.002466118710809911
8,11,COG2198,Histidine Phosphotransfer domain,4.839702005256333,0.5600000000000002,0.028081123244929798,0.326506170949689,0.010437313195089809
8,12,COG4636,Putative restriction endonuclease,4.593602067614348,0.25999999999999995,0.0078003120124804995,0.16815593709608245,0.006006082304496859
8,13,COG1873,PRC-barrel domain,4.54181255337087,0.6400000000000002,0.0187207488299532,0.3400246286613602,0.013640770449611306
8,14,COG3773,Cell wall hydrolase,4.470918323235798,0.6400000000000002,0.0187207488299532,0.4159437481378208,0.017801692377850394
8,15,COG4728,Protein conserved in bacteria,4.391467604468929,0.7000000000000003,0.028081123244929798,0.36626333011051687,0.01649903476178321
8,16,COG4908,Psort location,4.375336636239743,0.36000000000000004,0.0124804992199688,0.19841443043430185,0.008608354407230633
8,17,COG1406,Hemerythrin HHE cation binding domain,4.37009447888765,0.21999999999999997,0.0062402496099844,0.12482267076370247,0.005084562793348065
8,18,COG1655,Uncharacterized protein conserved in bacteria (DUF2225),4.336238045425439,0.23999999999999996,0.0062402496099844,0.1279969344691633,0.005386187563140162
8,19,COG4702,posttranslational protein targeting to endoplasmic reticulum membrane,4.257702896860237,0.1,0.0046801872074883,0.05500073143460981,0.0019275034452943633
8,20,COG3459,Putative carbohydrate binding domain,4.236827110235733,0.36000000000000004,0.031201248049921998,0.43280882113810665,0.022008395401430188
8,21,COG4960,Type IV leader peptidase family,4.161268757818882,0.14,0.0078003120124804995,0.062202239539514134,0.002532366451649283
8,22,COG3363,IMP cyclohydrolase-like protein,4.130349491471676,0.7800000000000004,0.0265210608424337,0.39381674898978836,0.021544285651166752
8,23,COG1948,Beta propeller domain,4.1023350526405755,0.12000000000000001,0.0062402496099844,0.07002323440127509,0.0031349907569249045
8,24,COG3437,Diguanylate cyclase,4.094720635954175,0.4000000000000001,0.0327613104524181,0.3368512683091329,0.018773876543073865
8,25,COG5018,Exonuclease,4.086611514382523,0.5000000000000001,0.0218408736349454,0.2950368462585301,0.01642421103643574
8,26,COG2703,"Psort location Cytoplasmic, score 8.87",4.006000594354815,0.32,0.015600624024960999,0.1641080701422336,0.009276422696681505
8,27,COG1036,"Psort location Cytoplasmic, score",3.984578250373822,0.19999999999999998,0.0109204368174727,0.0963751370477301,0.005151350994800631
8,28,COG4641,DUF based on E. rectale Gene description (DUF3880),3.974635398377959,0.21999999999999997,0.0483619344773791,0.3907780811314653,0.02392043724674189
8,29,COG3951,Rod binding protein,3.9175268336971643,0.21999999999999997,0.015600624024960999,0.10452760297458469,0.0059834975903798665
8,30,COG1310,Mov34 MPN PAD-1 family,3.893745388995697,0.21999999999999997,0.015600624024960999,0.10475121702371838,0.006114611934407661
8,31,COG1342,Protein of unknown function  DUF134,3.814572844484968,0.23999999999999996,0.0124804992199688,0.12338170704143589,0.0078400692275598
8,32,COG2607,ATPase (AAA superfamily),3.79600597628083,0.7800000000000004,0.0514820592823713,0.4369571181373871,0.030529706406079993
8,33,COG1334,flagellar protein FlaG,3.730791647605517,0.23999999999999996,0.014040561622464899,0.11602426787049017,0.007814460567965493
8,34,COG1776,Flagellar motor switch protein FliN,3.716633587600776,0.3,0.014040561622464899,0.24382549270859,0.017622519788458368
8,35,COG1625,Protein of unknown function (DUF512),3.714390079729229,0.5200000000000001,0.0234009360374415,0.2699420939305598,0.019641138753367173
8,36,COG3868,Glycoside-hydrolase family GH114,3.703334012156605,0.16,0.015600624024960999,0.0959972177427459,0.006446370748391173
8,37,COG4637,PD-(D/E)XK nuclease superfamily,3.692529016003395,0.48000000000000015,0.12324492979719162,0.8565039354721103,0.0653245219244286
8,38,COG1728,Protein of unknown function (DUF327),3.685369360561093,0.27999999999999997,0.0124804992199688,0.13140916991249407,0.009292274020408043
8,39,COG3287,"PFAM FIST domain, N-terminal",3.677668947411014,0.1,0.0046801872074883,0.046064959109633895,0.00267797707906827
8,40,COG2002,SpoVT / AbrB like domain,3.674684435424041,0.8400000000000004,0.0842433697347893,0.7272129970762101,0.056025379774832455
8,41,COG3882,Haloacid dehalogenase-like hydrolase,3.6170968367033747,0.12000000000000001,0.0093603744149766,0.06783081113392925,0.0046095528291926835
8,42,COG2263,Methyltransferase domain,3.6133471681057436,0.4200000000000001,0.028081123244929798,0.19687075270065257,0.015167978518483012
8,43,COG3225,transport system,3.606751675456238,0.25999999999999995,0.0234009360374415,0.14378770485425646,0.010884782619210522
8,44,COG1871,"Probably deamidates glutamine residues to glutamate on methyl-accepting chemotaxis receptors (MCPs), playing an important role in chemotaxis",3.564436961590914,0.27999999999999997,0.014040561622464899,0.12162872584265265,0.009365488465904646
8,45,COG1102,Cytidylate kinase-like family,3.561030973926603,0.8800000000000004,0.1731669266770666,1.5276408586569163,0.12851746183194335
8,46,COG2257,FlhB HrpN YscU SpaS Family,3.5208673867463287,0.25999999999999995,0.015600624024960999,0.12507404162614627,0.00998345515881257
8,47,COG3608,"Selenium-dependent molybdenum hydroxylase system protein, YqeB family",3.5108336343009987,0.6000000000000002,0.07020280811232446,0.45570141843416967,0.03906509037708048
8,48,COG5036,VTC domain,3.472626337908619,0.4200000000000001,0.029641185647425898,0.22595655599444942,0.01944457284308543
8,49,COG5566,Mor transcription activator family,3.4560994265691423,0.16,0.015600624024960999,0.09527528909449734,0.007772537553040735
8,50,COG3894,"Psort location Cytoplasmic, score 8.87",3.4548465393693686,0.16,0.0093603744149766,0.08866114481070102,0.0071769593913990825
