OG,Description,Prevalence_Gut,Prevalence_Vaginal,Mean_per_1000_genes_Gut,Mean_per_1000_genes_Vaginal,log2FC_Vaginal_vs_Gut,Rank_biserial_Vaginal_vs_Gut,P_value,Q_value_BH,Significant_q<0.05,Higher_in
COG0310,Part of the energy-coupling factor (ECF) transporter complex CbiMNOQ involved in cobalt import,0.2605396290050574,0.10687022900763346,0.15116078413922876,0.061276332113992665,-1.2888407043622143,-0.15550377817540517,8.318172977680725e-21,8.26001160989483e-20,True,Gut
COG1877,Removes the phosphate from trehalose 6-phosphate to produce free trehalose,0.03267284991568296,0.10432569974554695,0.011062887486935277,0.04946460540206891,2.0646965870163876,0.07294093731361206,8.943024481482377e-21,8.868793843493787e-20,True,Vaginal
COG2233,permease,0.7284991568296711,0.8015267175572458,0.6561886197110021,0.8775325564912987,0.41878825244591045,0.20575662199794897,9.931711083482566e-21,9.836314384917536e-20,True,Vaginal
2EBYD,SH3 domain protein,0.00779932546374367,0.049618320610687,0.008168565770723361,0.05469309877246179,2.6027305893521353,0.04184581354135819,1.0382452941862471e-20,1.0269214624625336e-19,True,Vaginal
COG0435,"Glutathione S-transferase, N-terminal domain",0.04784991568296818,0.13231552162849863,0.024739505349413663,0.07853033189239897,1.627520862787838,0.08525540766104989,1.1033204185979767e-20,1.0898546969536705e-19,True,Vaginal
COG1472,Glycosyl hydrolase family 3 N terminal domain,0.634907251264761,0.47837150127226263,1.0235696045493166,0.5752200099952848,-0.8303263317909334,-0.20117282202455278,1.140995665045485e-20,1.1255929712709522e-19,True,Gut
COG1672,Predicted AAA-ATPase,0.45025295109614144,0.3015267175572522,0.9423509665244669,0.34168675059614273,-1.460904200874936,-0.18681425365481075,1.2514135881030796e-20,1.2329044604256388e-19,True,Gut
2B1KB,,0.11108768971332168,0.005089058524173028,0.06965672269242253,0.004422185471703016,-3.70388046543237,-0.10579883415075797,1.3014412319350133e-20,1.2805160984019405e-19,True,Gut
COG2608,Heavy-metal-associated domain,0.7352445193929079,0.5725190839694625,0.6557715837901288,0.47914998857839947,-0.4519065648099,-0.20437815652502267,1.366184485016642e-20,1.3424635272480764e-19,True,Gut
COG4942,Peptidase family M23,0.7204890387858275,0.49109414758269504,0.5972587231332425,0.42526369580650825,-0.4890233391500185,-0.20347410844929603,1.5000160410331966e-20,1.4720496402681708e-19,True,Gut
COG1190,Belongs to the class-II aminoacyl-tRNA synthetase family,0.8674114671163283,0.9007633587786186,0.5708948489214354,0.7614205322904514,0.41483706093574046,0.206246057696021,1.6171027838611638e-20,1.5848870643389297e-19,True,Vaginal
COG4473,ABC transporter,0.05290893760539659,0.13867684478371498,0.02705944971695673,0.08786170342080672,1.6630750810634372,0.08824002677548504,1.6951728117347284e-20,1.6592413204066713e-19,True,Vaginal
COG0396,ATPases associated with a variety of cellular activities,0.7046795952782413,0.8040712468193323,0.44917992913759314,0.6121302437743587,0.4456918330015331,0.20384286137250096,1.846550838455848e-20,1.805063397539892e-19,True,Vaginal
COG0257,Belongs to the bacterial ribosomal protein bL36 family,0.5008431703204302,0.6590330788804029,0.31440557962230403,0.47143458091976964,0.5829063878571633,0.19460124265712353,1.8989625707956527e-20,1.853889918337079e-19,True,Vaginal
COG2127,Involved in the modulation of the specificity of the ClpAP-mediated ATP-dependent protein degradation,0.11045531197301815,0.22391857506361396,0.0467337144754911,0.11032056120835497,1.221639575465056,0.11903827092156583,1.9118852058961642e-20,1.86408807574876e-19,True,Vaginal
COG4558,Periplasmic binding protein,0.03794266441821255,0.11323155216284973,0.01403511366334411,0.053100626178738924,1.8473095178588859,0.07676363125351315,2.0201031746007978e-20,1.9670525996403885e-19,True,Vaginal
COG0285,Folylpolyglutamate synthase,0.7940556492411285,0.8307888040712403,0.4949949049695624,0.6666028806612057,0.42866487901723377,0.20499712506811862,2.1098629715090765e-20,2.0518008509752998e-19,True,Vaginal
COG0525,"amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner",0.9230607082630317,0.9173027989821807,0.5699816358165896,0.7923102063926529,0.4744407645201177,0.20576949482726814,2.1216273362574418e-20,2.0605792206464214e-19,True,Vaginal
COG2146,Nitrite reductase,0.10919055649241109,0.22010178117048415,0.054938373499575255,0.13864482115271978,1.3198518602340668,0.11802104922140844,2.470430964530694e-20,2.3962543646936253e-19,True,Vaginal
COG1200,Critical role in recombination and DNA repair. Helps process Holliday junction intermediates to mature products by catalyzing branch migration. Has a DNA unwinding activity characteristic of a DNA helicase with a 3'- to 5'- polarity. Unwinds branched duplex DNA (Y-DNA),0.9038785834738271,0.9147582697200942,0.5808602329415387,0.7730435153728885,0.4117420255318456,0.20521891318993002,2.631444582258234e-20,2.5491484389520887e-19,True,Vaginal
COG1876,D-alanyl-D-alanine carboxypeptidase,0.39924114671164995,0.2340966921119601,0.4061603152244653,0.18510379182046433,-1.1294895025563711,-0.17846193289823176,2.8119820017942685e-20,2.7205383711446605e-19,True,Gut
2DHS9,HIRAN,0.11193086003372639,0.0063613231552162855,0.080978423224492,0.004546156251831963,-3.885684074296202,-0.1052718527005051,2.8961711491329134e-20,2.798392842044087e-19,True,Gut
COG4835,Protein of unknown function (DUF1149),0.023187183811129827,0.08524173027989813,0.012750575235359616,0.05621652277914577,2.0569398504382748,0.062463258799651644,3.1922520235862444e-20,3.080523202760726e-19,True,Vaginal
COG0021,Belongs to the transketolase family,0.495151770657698,0.6297709923664083,0.3102744205827397,0.4592402068523874,0.5641999975804979,0.19240267068298933,3.728799433547484e-20,3.5936841659810393e-19,True,Vaginal
2B2D1,,0.1009696458684652,0.001272264631043257,0.06289141075008764,0.0007261784423762882,-5.2099684804819715,-0.0997754227651696,3.966332475647636e-20,3.8177218087211968e-19,True,Gut
2DBA9,,0.021079258010118024,0.08015267175572512,0.012023509218813934,0.06262493984109542,2.2884741482266695,0.05986187454140546,3.994341712890999e-20,3.8397714013959834e-19,True,Vaginal
2EI3R,,0.12352445193929111,0.012722646310432573,0.07928197461530659,0.011364707288170026,-2.6988480146959164,-0.10987603465365647,4.3082308621400436e-20,4.136231339200014e-19,True,Gut
COG0764,Involved in unsaturated fatty acids biosynthesis. Catalyzes the dehydration of short chain beta-hydroxyacyl-ACPs and long chain saturated and unsaturated beta-hydroxyacyl-ACPs,0.6878161888701494,0.44783715012722486,0.4569696878990828,0.3276612009673834,-0.47865095858849666,-0.1998152748992701,4.363755471709977e-20,4.1842022210905724e-19,True,Gut
COG0070,PFAM glutamate synthase alpha subunit domain protein,0.1100337268128158,0.0063613231552162855,0.06574651763056087,0.003202611572543879,-3.9893345426585607,-0.10386844612077284,4.7542099484533805e-20,4.552791130026539e-19,True,Gut
COG4908,Psort location,0.16399662731871706,0.03816793893129771,0.1030233800992771,0.022751333038696912,-2.130827430443812,-0.12524941106805865,4.7847188405830594e-20,4.576185351088779e-19,True,Gut
COG4863,YycH protein,0.04827150084317055,0.12849872773536883,0.022388512941243725,0.0968908277104211,2.0653735498292076,0.08368706795566605,4.859797246428107e-20,4.642093131201061e-19,True,Vaginal
2DBJI,"Psort location CytoplasmicMembrane, score",0.18612984822934062,0.050890585241730256,0.12879787625162678,0.042033932225567026,-1.5927202005219447,-0.1322669803346077,5.24580683207602e-20,5.004459825733359e-19,True,Gut
2E59Z,by MetaGeneAnnotator,0.013490725126475537,0.06361323155216281,0.011218854910249428,0.04950397848593778,2.0472879522899072,0.05007879244279101,5.677630765522956e-20,5.409560350897631e-19,True,Vaginal
2BIRX,,0.10012647554806049,0.001272264631043257,0.062323548066511684,0.0007261784423762882,-5.197088578204124,-0.09893332518054143,5.89650237165815e-20,5.61099536681048e-19,True,Gut
